entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,label
USR_420,user,2026-07-16 13:06:43,152.250.185.201,"Singapore, SG",/storage/archive/2024,password,228.5,"[""ls"", ""cd /home"", ""cat README""]",Windows-11/AA:BB:CC:DD:EE:02,normal
USR_420,user,2026-07-17 09:35:46,218.216.168.88,"Mumbai, IN",/api/v1/admin/permissions,password,67.5,"[""aws s3 ls s3://bucket"", ""aws ec2 describe-instances""]",Windows-11/AA:BB:CC:DD:EE:02,normal
USR_420,user,2026-07-17 10:16:28,5.241.252.254,"Singapore, SG",/api/v1/deploy/pipeline,password,392.7,"[""kubectl get pods"", ""kubectl logs deployment/api""]",Windows-11/AA:BB:CC:DD:EE:02,normal
USR_420,user,2026-07-17 12:19:22,158.130.193.164,"Mumbai, IN",/api/v1/deploy/pipeline,password,137.4,"[""ssh bastion01"", ""scp report.csv user@host:/data""]",Windows-11/AA:BB:CC:DD:EE:02,normal
USR_420,user,2026-07-18 15:48:31,156.17.212.106,"Mumbai, IN",/api/v1/admin/permissions,password,247.7,"[""ls"", ""cd /home"", ""cat README""]",Windows-11/AA:BB:CC:DD:EE:02,normal
USR_420,user,2026-07-19 07:57:24,212.136.3.125,"Singapore, SG",/storage/archive/2024,password,315.9,"[""python pipeline.py"", ""pip list --outdated""]",Windows-11/AA:BB:CC:DD:EE:02,normal
USR_420,user,2026-07-19 08:35:08,132.167.62.232,"Singapore, SG",/storage/archive/2024,password,142.2,"[""aws s3 ls s3://bucket"", ""aws ec2 describe-instances""]",Windows-11/AA:BB:CC:DD:EE:02,normal
USR_420,user,2026-07-19 09:56:17,61.32.100.198,"Singapore, SG",/api/v1/admin/permissions,password,115.5,"[""kubectl get pods"", ""kubectl logs deployment/api""]",Windows-11/AA:BB:CC:DD:EE:02,normal
USR_420,user,2026-07-20 11:50:00,142.35.232.187,"Singapore, SG",/api/v1/admin/permissions,password,114.3,"[""kubectl get pods"", ""kubectl logs deployment/api""]",Windows-11/AA:BB:CC:DD:EE:02,normal
USR_420,user,2026-07-20 11:57:59,34.151.101.58,"Singapore, SG",/api/v1/deploy/pipeline,password,256.2,"[""python pipeline.py"", ""pip list --outdated""]",Windows-11/AA:BB:CC:DD:EE:02,normal
USR_420,user,2026-07-20 15:56:46,223.2.169.114,"Singapore, SG",/api/v1/deploy/pipeline,password,334.6,"[""npm run build"", ""npm test -- --coverage""]",Windows-11/AA:BB:CC:DD:EE:02,normal
USR_420,user,2026-07-21 09:26:32,194.61.43.98,"Singapore, SG",/api/v1/deploy/pipeline,password,74.6,"[""docker ps -a"", ""docker logs webapp""]",Windows-11/AA:BB:CC:DD:EE:02,normal
USR_420,user,2026-07-21 09:28:02,135.64.120.107,"Singapore, SG",/storage/archive/2024,password,314.0,"[""aws s3 ls s3://bucket"", ""aws ec2 describe-instances""]",Windows-11/AA:BB:CC:DD:EE:02,normal
USR_420,user,2026-07-21 11:40:37,148.157.8.40,"Singapore, SG",/api/v1/admin/permissions,password,230.4,"[""kubectl get pods"", ""kubectl logs deployment/api""]",Windows-11/AA:BB:CC:DD:EE:02,normal
USR_420,user,2026-07-21 17:18:02,186.58.228.181,"Singapore, SG",/api/v1/admin/permissions,password,59.5,"[""python pipeline.py"", ""pip list --outdated""]",Windows-11/AA:BB:CC:DD:EE:02,normal
USR_420,user,2026-07-22 08:45:51,106.2.206.80,"Singapore, SG",/api/v1/admin/permissions,password,225.8,"[""docker ps -a"", ""docker logs webapp""]",Windows-11/AA:BB:CC:DD:EE:02,normal
USR_420,user,2026-07-22 09:45:58,217.177.126.131,"Singapore, SG",/api/v1/admin/permissions,password,147.5,"[""ssh bastion01"", ""scp report.csv user@host:/data""]",Windows-11/AA:BB:CC:DD:EE:02,normal
USR_420,user,2026-07-22 10:46:46,178.38.38.227,"Singapore, SG",/api/v1/deploy/pipeline,password,268.9,"[""aws s3 ls s3://bucket"", ""aws ec2 describe-instances""]",Windows-11/AA:BB:CC:DD:EE:02,normal
USR_420,user,2026-07-22 13:08:09,209.9.143.112,"Singapore, SG",/api/v1/admin/permissions,password,181.3,"[""python pipeline.py"", ""pip list --outdated""]",Windows-11/AA:BB:CC:DD:EE:02,normal
USR_420,user,2026-07-22 13:10:12,203.124.19.154,"Singapore, SG",/api/v1/admin/permissions,password,44.0,"[""aws s3 ls s3://bucket"", ""aws ec2 describe-instances""]",Windows-11/AA:BB:CC:DD:EE:02,normal
USR_420,user,2026-07-23 10:18:45,170.199.108.78,"Singapore, SG",/api/v1/admin/permissions,password,102.3,"[""vim config.yml"", ""grep -r 'pattern' src/"", ""awk '{print $1}'""]",Windows-11/AA:BB:CC:DD:EE:02,normal
USR_420,user,2026-07-23 11:15:16,8.192.247.107,"Singapore, SG",/api/v1/admin/permissions,password,345.6,"[""git pull origin main"", ""make build"", ""make test""]",Windows-11/AA:BB:CC:DD:EE:02,normal
USR_420,user,2026-07-23 13:18:22,223.29.30.191,"Singapore, SG",/api/v1/admin/permissions,password,125.2,"[""docker ps -a"", ""docker logs webapp""]",Windows-11/AA:BB:CC:DD:EE:02,normal
USR_420,user,2026-07-23 14:04:31,209.197.56.37,"Singapore, SG",/api/v1/admin/permissions,password,18.0,"[""vim config.yml"", ""grep -r 'pattern' src/"", ""awk '{print $1}'""]",Windows-11/AA:BB:CC:DD:EE:02,normal
USR_420,user,2026-07-23 14:13:22,140.240.125.116,"Mumbai, IN",/storage/archive/2024,password,259.9,"[""aws s3 ls s3://bucket"", ""aws ec2 describe-instances""]",Windows-11/AA:BB:CC:DD:EE:02,normal
USR_421,user,2026-07-10 10:06:28,169.130.147.212,"Tokyo, JP",/file/legal/contracts,password,255.9,"[""vim config.yml"", ""grep -r 'pattern' src/"", ""awk '{print $1}'""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-11 11:49:07,211.215.90.99,"Tokyo, JP",/api/v1/data/export,password,52.4,"[""aws s3 ls s3://bucket"", ""aws ec2 describe-instances""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-11 12:56:02,213.1.122.150,"Toronto, CA",/db/production/customers,password,83.4,"[""aws s3 ls s3://bucket"", ""aws ec2 describe-instances""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-12 12:18:01,223.164.55.38,"Tokyo, JP",/file/hr/payroll.xlsx,password,20.2,"[""ssh bastion01"", ""scp report.csv user@host:/data""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-12 14:03:35,208.0.195.126,"Toronto, CA",/api/v1/data/export,password,43.0,"[""npm run build"", ""npm test -- --coverage""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-12 18:42:31,223.15.227.73,"Toronto, CA",/api/v1/reports/financial,password,144.4,"[""ssh bastion01"", ""scp report.csv user@host:/data""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-13 12:37:35,194.194.233.238,"Tokyo, JP",/file/legal/contracts,password,70.7,"[""python pipeline.py"", ""pip list --outdated""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-13 17:27:32,200.149.207.181,"Tokyo, JP",/api/v1/data/export,password,280.5,"[""aws s3 ls s3://bucket"", ""aws ec2 describe-instances""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-14 11:40:10,166.204.124.105,"Tokyo, JP",/api/v1/reports/financial,password,178.6,"[""aws s3 ls s3://bucket"", ""aws ec2 describe-instances""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-14 16:47:39,143.211.23.237,"Tokyo, JP",/file/legal/contracts,password,16.3,"[""vim config.yml"", ""grep -r 'pattern' src/"", ""awk '{print $1}'""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-14 18:00:48,94.1.217.48,"Tokyo, JP",/api/v1/data/export,password,47.3,"[""aws s3 ls s3://bucket"", ""aws ec2 describe-instances""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-15 15:25:47,166.151.52.48,"Toronto, CA",/file/legal/contracts,password,111.6,"[""ssh bastion01"", ""scp report.csv user@host:/data""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-15 17:45:18,63.232.231.87,"Tokyo, JP",/file/hr/payroll.xlsx,password,127.4,"[""python pipeline.py"", ""pip list --outdated""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-16 11:40:54,195.87.4.32,"Tokyo, JP",/file/legal/contracts,password,65.9,"[""SELECT * FROM users"", ""INSERT INTO audit_log""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-16 14:32:26,17.196.153.23,"Tokyo, JP",/file/legal/contracts,password,241.1,"[""SELECT * FROM users"", ""INSERT INTO audit_log""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-17 12:04:24,220.202.150.67,"Tokyo, JP",/api/v1/data/export,password,222.6,"[""vim config.yml"", ""grep -r 'pattern' src/"", ""awk '{print $1}'""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-17 13:17:54,12.55.181.237,"Tokyo, JP",/file/hr/payroll.xlsx,password,192.0,"[""npm run build"", ""npm test -- --coverage""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-17 13:30:40,201.28.25.152,"Tokyo, JP",/api/v1/reports/financial,password,273.7,"[""npm run build"", ""npm test -- --coverage""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-17 14:37:58,190.50.182.50,"Tokyo, JP",/file/legal/contracts,password,66.5,"[""ssh bastion01"", ""scp report.csv user@host:/data""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-18 10:11:50,138.34.56.81,"Tokyo, JP",/db/production/customers,password,122.8,"[""ssh bastion01"", ""scp report.csv user@host:/data""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-18 12:31:43,143.52.222.35,"Tokyo, JP",/api/v1/reports/financial,password,195.3,"[""ssh bastion01"", ""scp report.csv user@host:/data""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-18 15:46:31,199.207.60.228,"Tokyo, JP",/api/v1/reports/financial,password,35.7,"[""npm run build"", ""npm test -- --coverage""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-18 17:48:06,213.210.171.4,"Toronto, CA",/db/production/customers,password,108.4,"[""SELECT * FROM users"", ""INSERT INTO audit_log""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-18 18:08:39,222.32.77.142,"Tokyo, JP",/file/hr/payroll.xlsx,password,68.8,"[""ssh bastion01"", ""scp report.csv user@host:/data""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-18 18:43:26,98.111.47.72,"Toronto, CA",/api/v1/reports/financial,password,31.9,"[""vim config.yml"", ""grep -r 'pattern' src/"", ""awk '{print $1}'""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-19 02:06:40,199.46.74.165,"Moscow, RU",/api/v1/auth/tokens,password,0.0,"[""login admin password123"", ""auth user pass"", ""token generate""]",Ubuntu-22/DE:AD:BE:EF:00:01,credential_stuffing
USR_421,user,2026-07-19 14:01:01,219.61.68.14,"Tokyo, JP",/api/v1/data/export,password,121.6,"[""SELECT * FROM users"", ""INSERT INTO audit_log""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-19 16:20:17,132.84.255.2,"Tokyo, JP",/file/legal/contracts,password,288.7,"[""vim config.yml"", ""grep -r 'pattern' src/"", ""awk '{print $1}'""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-19 16:32:35,141.2.208.95,"Toronto, CA",/api/v1/reports/financial,password,278.0,"[""kubectl get pods"", ""kubectl logs deployment/api""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-20 15:47:25,109.13.60.111,"Tokyo, JP",/file/legal/contracts,password,121.0,"[""ls"", ""cd /home"", ""cat README""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-20 18:59:00,207.137.213.47,"Tokyo, JP",/api/v1/reports/financial,password,141.9,"[""aws s3 ls s3://bucket"", ""aws ec2 describe-instances""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-21 13:14:39,217.187.170.56,"Tokyo, JP",/db/production/customers,password,17.2,"[""ssh bastion01"", ""scp report.csv user@host:/data""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-21 16:42:51,222.187.54.135,"Toronto, CA",/api/v1/data/export,password,231.3,"[""python pipeline.py"", ""pip list --outdated""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-22 16:36:06,125.66.254.89,"Tokyo, JP",/db/production/customers,password,31.2,"[""docker ps -a"", ""docker logs webapp""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-22 18:13:59,32.36.94.190,"Tokyo, JP",/api/v1/data/export,password,161.7,"[""python pipeline.py"", ""pip list --outdated""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-23 03:37:24,172.95.130.116,"Sydney, AU",/api/v1/secrets/vault,password,213.5,"[""SELECT * FROM users"", ""INSERT INTO audit_log""]",Android-14/AB:CD:EF:01:23:01,device_spoofing
USR_421,user,2026-07-23 10:44:16,115.120.134.120,"Tokyo, JP",/db/production/customers,password,108.8,"[""ls"", ""cd /home"", ""cat README""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-23 12:55:49,199.17.4.106,"Toronto, CA",/api/v1/data/export,password,57.0,"[""ls"", ""cd /home"", ""cat README""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-23 13:56:06,153.20.153.67,"Tokyo, JP",/file/legal/contracts,password,36.6,"[""aws s3 ls s3://bucket"", ""aws ec2 describe-instances""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_421,user,2026-07-23 14:41:03,191.69.96.91,"Tokyo, JP",/api/v1/data/export,password,264.5,"[""kubectl get pods"", ""kubectl logs deployment/api""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_422,user,2026-07-10 09:28:58,21.220.117.1,"Lagos, NG",/db/production/transactions,password,222.7,"[""git pull origin main"", ""make build"", ""make test""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-10 10:01:54,220.107.136.138,"Lagos, NG",/api/v1/users,password,358.4,"[""git pull origin main"", ""make build"", ""make test""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-10 11:10:08,222.101.153.151,"Lagos, NG",/api/v1/logs/audit,password,191.7,"[""git pull origin main"", ""make build"", ""make test""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-10 12:32:58,140.39.6.126,"Lagos, NG",/file/hr/payroll.xlsx,password,157.9,"[""ssh bastion01"", ""scp report.csv user@host:/data""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-10 13:28:38,176.196.229.240,"Lagos, NG",/file/hr/payroll.xlsx,password,118.9,"[""git pull origin main"", ""make build"", ""make test""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-10 15:28:05,136.57.53.88,"Lagos, NG",/api/v1/logs/audit,password,235.3,"[""SELECT * FROM users"", ""INSERT INTO audit_log""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-10 17:56:20,118.165.130.181,"Lagos, NG",/api/v1/auth/tokens,password,45.6,"[""vim config.yml"", ""grep -r 'pattern' src/"", ""awk '{print $1}'""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-11 09:44:03,121.62.167.28,"Lagos, NG",/db/production/transactions,password,292.7,"[""npm run build"", ""npm test -- --coverage""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-11 10:56:07,165.86.108.2,"Lagos, NG",/api/v1/users,password,369.5,"[""SELECT * FROM users"", ""INSERT INTO audit_log""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-12 09:47:05,177.33.129.212,"Lagos, NG",/api/v1/logs/audit,password,355.4,"[""vim config.yml"", ""grep -r 'pattern' src/"", ""awk '{print $1}'""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-12 13:58:18,124.2.149.56,"Lagos, NG",/api/v1/logs/audit,password,320.9,"[""SELECT * FROM users"", ""INSERT INTO audit_log""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-12 14:08:08,194.35.200.87,"Berlin, DE",/file/hr/payroll.xlsx,password,44.4,"[""aws s3 ls s3://bucket"", ""aws ec2 describe-instances""]",RHEL-9/CA:FE:BA:BE:00:01,impossible_travel
USR_422,user,2026-07-12 14:35:08,201.58.218.52,"Moscow, RU",/db/production/transactions,password,15.4,"[""npm run build"", ""npm test -- --coverage""]",ChromeOS/01:02:03:04:05:01,impossible_travel
USR_422,user,2026-07-12 16:26:12,106.186.250.136,"Sao Paulo, BR",/api/v1/users,password,157.6,"[""python pipeline.py"", ""pip list --outdated""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-12 18:31:47,158.71.211.28,"Lagos, NG",/api/v1/users,password,133.8,"[""python pipeline.py"", ""pip list --outdated""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-13 08:20:12,161.250.91.130,"Lagos, NG",/file/hr/payroll.xlsx,password,43.4,"[""ls"", ""cd /home"", ""cat README""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-13 11:55:56,214.231.110.71,"Lagos, NG",/api/v1/auth/tokens,password,191.7,"[""ssh bastion01"", ""scp report.csv user@host:/data""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-13 13:11:26,196.209.22.209,"Lagos, NG",/file/hr/payroll.xlsx,password,144.5,"[""npm run build"", ""npm test -- --coverage""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-13 13:35:48,140.187.158.149,"Lagos, NG",/api/v1/users,password,409.0,"[""git pull origin main"", ""make build"", ""make test""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-13 14:25:15,220.197.89.141,"Lagos, NG",/db/production/transactions,password,45.5,"[""npm run build"", ""npm test -- --coverage""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-13 18:37:54,218.192.72.167,"Lagos, NG",/api/v1/users,password,198.9,"[""docker ps -a"", ""docker logs webapp""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-13 18:57:33,116.44.65.13,"Lagos, NG",/api/v1/logs/audit,password,44.6,"[""ssh bastion01"", ""scp report.csv user@host:/data""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-14 08:17:34,128.49.61.118,"Lagos, NG",/db/production/transactions,password,339.2,"[""ls"", ""cd /home"", ""cat README""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-14 09:52:45,173.150.91.35,"Lagos, NG",/file/hr/payroll.xlsx,password,305.1,"[""aws s3 ls s3://bucket"", ""aws ec2 describe-instances""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-14 11:44:24,52.125.114.223,"Lagos, NG",/api/v1/logs/audit,password,195.4,"[""aws s3 ls s3://bucket"", ""aws ec2 describe-instances""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-14 12:22:19,175.196.134.75,"Lagos, NG",/api/v1/auth/tokens,password,274.5,"[""vim config.yml"", ""grep -r 'pattern' src/"", ""awk '{print $1}'""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-14 13:16:13,150.100.178.83,"Lagos, NG",/api/v1/auth/tokens,password,112.4,"[""vim config.yml"", ""grep -r 'pattern' src/"", ""awk '{print $1}'""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-14 14:01:44,197.78.254.228,"Lagos, NG",/api/v1/auth/tokens,password,103.2,"[""docker ps -a"", ""docker logs webapp""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-14 14:24:10,68.35.233.89,"Lagos, NG",/api/v1/auth/tokens,password,262.0,"[""aws s3 ls s3://bucket"", ""aws ec2 describe-instances""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-14 16:29:20,215.202.221.64,"Lagos, NG",/api/v1/logs/audit,password,330.9,"[""ssh bastion01"", ""scp report.csv user@host:/data""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-14 16:36:40,170.133.250.141,"Lagos, NG",/api/v1/auth/tokens,password,109.0,"[""ls"", ""cd /home"", ""cat README""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-15 09:49:36,180.215.7.106,"Lagos, NG",/api/v1/auth/tokens,password,203.8,"[""npm run build"", ""npm test -- --coverage""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-16 08:45:35,98.85.239.175,"Lagos, NG",/api/v1/logs/audit,password,323.3,"[""SELECT * FROM users"", ""INSERT INTO audit_log""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-17 10:41:34,185.177.248.221,"Lagos, NG",/db/production/transactions,password,346.3,"[""ls"", ""cd /home"", ""cat README""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-17 10:48:31,41.201.96.48,"Lagos, NG",/api/v1/logs/audit,password,434.2,"[""ssh bastion01"", ""scp report.csv user@host:/data""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-17 12:03:56,174.16.207.101,"Lagos, NG",/api/v1/auth/tokens,password,305.4,"[""docker ps -a"", ""docker logs webapp""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-17 12:05:56,135.155.197.158,"Lagos, NG",/db/production/transactions,password,292.5,"[""python pipeline.py"", ""pip list --outdated""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-17 13:07:06,220.254.128.197,"Sao Paulo, BR",/api/v1/auth/tokens,password,234.3,"[""ls"", ""cd /home"", ""cat README""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-17 14:15:22,131.203.8.161,"Lagos, NG",/api/v1/auth/tokens,password,59.4,"[""aws s3 ls s3://bucket"", ""aws ec2 describe-instances""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-17 18:45:05,162.98.55.161,"Lagos, NG",/db/production/transactions,password,120.7,"[""npm run build"", ""npm test -- --coverage""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-18 17:09:27,161.213.82.106,"Lagos, NG",/api/v1/logs/audit,password,432.9,"[""SELECT * FROM users"", ""INSERT INTO audit_log""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-19 12:02:28,98.239.13.4,"Lagos, NG",/file/hr/payroll.xlsx,password,252.1,"[""ls"", ""cd /home"", ""cat README""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-20 11:06:21,221.249.168.127,"Lagos, NG",/api/v1/logs/audit,password,195.8,"[""python pipeline.py"", ""pip list --outdated""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-21 11:48:47,83.245.254.167,"Lagos, NG",/api/v1/users,password,233.3,"[""python pipeline.py"", ""pip list --outdated""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-21 11:52:40,60.48.87.227,"Lagos, NG",/file/hr/payroll.xlsx,password,216.6,"[""git pull origin main"", ""make build"", ""make test""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-21 12:57:10,82.53.200.211,"Lagos, NG",/api/v1/logs/audit,password,306.9,"[""git pull origin main"", ""make build"", ""make test""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-21 15:01:33,200.46.30.166,"Lagos, NG",/db/production/transactions,password,266.3,"[""git pull origin main"", ""make build"", ""make test""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-21 18:02:44,177.21.216.175,"Lagos, NG",/file/hr/payroll.xlsx,password,345.8,"[""aws s3 ls s3://bucket"", ""aws ec2 describe-instances""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-21 18:29:40,205.26.43.223,"Lagos, NG",/api/v1/logs/audit,password,113.6,"[""ssh bastion01"", ""scp report.csv user@host:/data""]",RHEL-9/CA:FE:BA:BE:00:01,normal
USR_422,user,2026-07-22 11:38:40,64.224.225.142,"Moscow, RU",/api/v1/auth/tokens,password,0.0,"[""ssh -l root target"", ""passwd admin"", ""su -""]",Windows-11/AA:BB:CC:DD:EE:01,brute_force
USR_422,user,2026-07-22 11:38:42,47.255.112.51,"Denver, US",/api/v1/auth/tokens,password,0.0,"[""ssh -l root target"", ""passwd admin"", ""su -""]",Windows-11/AA:BB:CC:DD:EE:01,brute_force
USR_422,user,2026-07-22 11:38:43,74.172.20.80,"Sydney, AU",/api/v1/auth/tokens,password,0.0,"[""hydra -l admin -P wordlist.txt ssh://target"", ""medusa -h target""]",ChromeOS/01:02:03:04:05:01,brute_force
USR_422,user,2026-07-22 11:38:44,84.115.232.241,"Moscow, RU",/api/v1/auth/tokens,password,0.0,"[""ssh -l root target"", ""passwd admin"", ""su -""]",Android-14/AB:CD:EF:01:23:01,brute_force
USR_422,user,2026-07-22 11:38:45,83.228.19.222,"San Francisco, US",/api/v1/auth/tokens,password,0.0,"[""hydra -l admin -P wordlist.txt ssh://target"", ""medusa -h target""]",RHEL-9/CA:FE:BA:BE:00:01,brute_force
USR_422,user,2026-07-22 11:38:47,188.216.111.25,"New York, US",/api/v1/auth/tokens,password,0.0,"[""hydra -l admin -P wordlist.txt ssh://target"", ""medusa -h target""]",Android-14/AB:CD:EF:01:23:01,brute_force
USR_422,user,2026-07-22 11:38:50,102.26.248.71,"Berlin, DE",/api/v1/auth/tokens,password,0.0,"[""ssh -l root target"", ""passwd admin"", ""su -""]",macOS-14/11:22:33:44:55:01,brute_force
USR_422,user,2026-07-22 11:38:50,202.157.172.93,"London, UK",/api/v1/auth/tokens,password,0.0,"[""hydra -l admin -P wordlist.txt ssh://target"", ""medusa -h target""]",macOS-14/11:22:33:44:55:02,brute_force
USR_422,user,2026-07-22 11:38:52,80.162.155.252,"Austin, US",/api/v1/auth/tokens,password,0.0,"[""hydra -l admin -P wordlist.txt ssh://target"", ""medusa -h target""]",macOS-14/11:22:33:44:55:02,brute_force
USR_422,user,2026-07-22 11:38:56,38.243.118.21,"Seattle, US",/api/v1/auth/tokens,password,0.0,"[""ssh -l root target"", ""passwd admin"", ""su -""]",Ubuntu-22/DE:AD:BE:EF:00:01,brute_force
USR_422,user,2026-07-22 11:39:24,210.141.18.209,"Tokyo, JP",/api/v1/auth/tokens,password,0.0,"[""hydra -l admin -P wordlist.txt ssh://target"", ""medusa -h target""]",Windows-11/AA:BB:CC:DD:EE:01,brute_force
USR_422,user,2026-07-22 11:39:25,33.123.234.44,"Sydney, AU",/api/v1/auth/tokens,password,0.0,"[""ssh -l root target"", ""passwd admin"", ""su -""]",Windows-11/AA:BB:CC:DD:EE:02,brute_force
USR_422,user,2026-07-22 11:39:28,57.198.58.165,"Sao Paulo, BR",/api/v1/auth/tokens,password,0.0,"[""ssh -l root target"", ""passwd admin"", ""su -""]",macOS-14/11:22:33:44:55:01,brute_force
